round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.09374822230277913,2.1908933544084626,0.0,0.09072452214259283,0.10294315998914949,0.08757698477659503
1,0,2.189157784123127,0.11008427614243022,2.0364099080223497,91.24946594238281,0.13945166870847947,0.09663500518503586,0.09416615453377529
2,0,2.1483799210730177,0.11481806732946337,1.973951949817854,182.49893188476562,0.16281964088014517,0.09113440181036776,0.09050015929787718
3,0,1.9301928346228872,0.12212628161970618,1.9409270610282543,273.74839782714844,0.18850896381688959,0.08690751852303978,0.09096236251918914
4,0,1.9148211824053551,0.12951216810109703,1.8879296504684313,364.99786376953125,0.2047771082330106,0.09371922384098089,0.09004017222929957
5,0,1.8042461092383868,0.142916136995799,1.8270966026928466,456.24732971191406,0.22946470069399588,0.09690074074344031,0.10238296954996084
6,0,1.661003169370687,0.14582604419945103,1.78686317916043,547.4967956542969,0.24014941727180958,0.09829201285905498,0.09903670246748845
7,0,1.6234056460204622,0.14741242454902606,1.766250976014247,638.7462615966797,0.264734027725723,0.08416905657341767,0.09333418934793745
8,0,1.52717118354961,0.15735699323005833,1.7344101869862385,729.9957275390625,0.2906239229067823,0.08763088205054315,0.0938161747328496
9,0,1.4674853238096397,0.16588144952966763,1.676907013011002,821.2451934814453,0.30723760172916464,0.09301337149499546,0.09739337536484284
10,0,1.3437476079660238,0.16999151728183123,1.6542246418032307,912.4946594238281,0.3248098782427516,0.09673137413914439,0.08843329946359765
11,0,1.3479797376281617,0.17664765078755215,1.6393533029033487,1003.7441253662109,0.34744108788974637,0.08738325251686711,0.0951186119560429
12,0,1.2082609064421483,0.18995483105257097,1.5291629703107827,1094.9935913085938,0.3751696441820913,0.0979393129901773,0.09675553598544426
13,0,1.2476445138054106,0.19106607296152178,1.5516697415262297,1186.2430572509766,0.39235219476863253,0.08434862963210556,0.09649739448382726
14,0,1.1757907633466107,0.20798670244849884,1.476107005731593,1277.4925231933594,0.4171251486331259,0.1025060011588719,0.10432895755349876
15,0,1.108669477490106,0.20915308846773292,1.4707791194411257,1368.7419891357422,0.43857499383225174,0.09453766334511055,0.09434660822583646
16,0,0.9770371401571839,0.2118301893855191,1.4300859979862612,1459.991455078125,0.45016483641128857,0.08836642023166118,0.09695931151360747
17,0,1.0416190132415866,0.21995487793016236,1.386852233117573,1551.2409210205078,0.4696970259520101,0.08789474626790451,0.10227286157057247
18,0,0.9768260319453907,0.23256226234113261,1.361584915938794,1642.4903869628906,0.500232844747041,0.09533824444790089,0.10211569782845603
19,0,0.8577319593198054,0.23965017114318696,1.3523311698483866,1733.7398529052734,0.5195330168855137,0.09427154281116666,0.10514595373288044
20,0,0.7883824159736178,0.24473281298928784,1.3085321040861562,1824.9893188476562,0.539333261665206,0.08852741350836206,0.10633776379429546
21,0,0.8017784346724055,0.24825046457183084,1.328839894344963,1916.238784790039,0.554873383054264,0.0914861197074165,0.09839189095381191
22,0,0.8402728983385448,0.25817303380407536,1.2651060967100698,2007.4882507324219,0.5791353813643467,0.08987680080390335,0.1055069192439759
23,0,0.6909603127881024,0.2643977031754422,1.223580570355712,2098.7377166748047,0.5983415143610377,0.09249402076946749,0.10235757439582148
24,0,0.7669298577863182,0.26891971602732123,1.219959017887491,2189.9871826171875,0.617653344394763,0.09120225506645839,0.09790354862074226
25,0,0.6170997926727058,0.2761956371558976,1.2372860524986218,2281.2366485595703,0.6388911506769454,0.08720918395057883,0.1024865768401687
26,0,0.6870014381580282,0.2846456707290177,1.2012904840875995,2372.486114501953,0.6556462225653467,0.09391555504699128,0.10437523457471509
27,0,0.6110150145282911,0.2930262233833764,1.170803867391145,2463.735580444336,0.6813700082834998,0.09581221115392619,0.10189645071270326
28,0,0.6557820346244163,0.2980889627972632,1.15864334038818,2554.9850463867188,0.7053217462130091,0.0857060337375615,0.10323910844121906
29,0,0.5325376504221939,0.30460909216817456,1.1339460670378658,2646.2345123291016,0.7198192288185008,0.09244685472490032,0.10156119296112258
30,0,0.5636478318039543,0.31398361802305613,1.1070026398596573,2737.4839782714844,0.7448451692414271,0.09404204184880399,0.10306364297893737
31,0,0.5703374683696769,0.32347595823690833,1.0851787516361957,2828.733444213867,0.7649912254262384,0.09786471699556595,0.10757193228892056
32,0,0.569817684757637,0.32365945763200005,1.0926990772342273,2919.98291015625,0.7793514112803562,0.0842263059225717,0.10740065569307228
33,0,0.5460167325101491,0.3332780687347944,1.0629617179452284,3011.232376098633,0.8074441320188992,0.08574557811888388,0.10664449606660008
34,0,0.3923556654844912,0.3452604041765219,1.0320450121592615,3102.4818420410156,0.8293783879236547,0.09717040993581322,0.10923241467009762
35,0,0.5026692269529389,0.34923381089958644,1.002532470129752,3193.7313079833984,0.8476864731914522,0.09691945978660362,0.1030954997207035
36,0,0.4389594897680224,0.3545655982926272,1.0054167695957297,3284.9807739257812,0.8700734584352611,0.09119582099180773,0.10242751545081273
37,0,0.3380962888682683,0.3605070853015746,0.9814184159925642,3376.230239868164,0.8934976802192567,0.08748035916063474,0.10054321652483232
38,0,0.35564485527548967,0.36897907890689585,0.9634441792113367,3467.479705810547,0.9121415638211413,0.08731764601227035,0.10747802688727584
39,0,0.34458755982769074,0.37220614597226603,0.9378944688861384,3558.7291717529297,0.9232792595114789,0.08178924902112693,0.11154992938419213
40,0,0.3519284817727748,0.3823281762968212,0.9161956900747115,3649.9786376953125,0.94744434310539,0.08794430822395342,0.11159587756112004
41,1,1.1130835762268163,0.38309351202044994,0.9425394542571095,3741.2281036376953,0.9488418006703708,0.09098492168857904,0.10945381370239994
42,1,1.062985623865806,0.38853608836909453,0.8913197824452307,3832.477569580078,0.9464063634683207,0.11180784754486041,0.10739405409410262
43,1,1.0025494441533909,0.3961935450506336,0.8550114004071093,3923.727035522461,0.9471304144556361,0.13709936988284352,0.10435085081342123
44,1,0.9739777571965185,0.3999547190271091,0.8630226044966995,4014.9765014648438,0.9496712413153838,0.1499214411789016,0.10027147458704186
45,1,0.9858954174742164,0.41278925800054383,0.8459122564105432,4106.225967407227,0.9479623225673525,0.18400686771453204,0.10639858371974689
46,1,0.9338273639638175,0.4181568928521497,0.8394565026941058,4197.475433349609,0.9463228529497584,0.20174598225693263,0.10640184334975794
47,1,0.8599325025822531,0.4258031347670401,0.8316008883563678,4288.724899291992,0.9533907950639815,0.21778571500167918,0.10623289423545988
48,1,0.8131174420024785,0.4310704715640686,0.8132038752859593,4379.974365234375,0.9469507557649839,0.2435614082118832,0.10269925071533866
49,1,0.7838232573607441,0.4407440174378637,0.8077576367698416,4471.223831176758,0.9463900444481926,0.2706642545762355,0.1051777532891628
50,1,0.8356575256079513,0.4402169155945394,0.7635031399330264,4562.473297119141,0.9362063110308378,0.2872147123009733,0.09722972345180683
