round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.09715787666660625,2.1429800683637654,0.0,0.09025191157084637,0.09726572683016721,0.10395599159880513
1,0,2.2211938314108717,0.11074964494429196,2.0384299311998673,40.92384338378906,0.14813917990878603,0.09390766883835179,0.09020208608573801
2,0,2.165568998906832,0.116489037992547,1.9923123986537867,81.84768676757812,0.15663492079587896,0.095389603083218,0.09744259009854404
3,0,1.9358402363235139,0.11832172539289854,1.9978550594509727,122.77153015136719,0.17768241094203224,0.0923700336408231,0.08491273159584026
4,0,1.9058387085498594,0.1300601395534575,1.885135994289955,163.69537353515625,0.20029098396830597,0.0994717255179935,0.09041770917407302
5,0,1.7716771635168476,0.13650355263515002,1.8301139490235303,204.6192169189453,0.21521376372160558,0.10336413340401315,0.0909327607798313
6,0,1.6575512601696667,0.1387704406834465,1.8226305458095369,245.54306030273438,0.22279599865850297,0.0974529188608887,0.09606240453094783
7,0,1.6376157758573666,0.14795890298904105,1.7985028435945505,286.46690368652344,0.24576670221071673,0.10286344834761171,0.09524655840879466
8,0,1.4985877824326368,0.1513617598103881,1.7283242211799312,327.3907470703125,0.25738209329301726,0.09967872163185436,0.09702446450629272
9,0,1.4006534033202942,0.1544734594477339,1.716472986009644,368.31459045410156,0.2791990203917894,0.08991454836337916,0.09430680958803317
10,0,1.322353151182137,0.16219437961628028,1.688092321455714,409.2384338378906,0.2972838755349898,0.10092896644381154,0.08837029687003943
11,0,1.2646673036661682,0.1692857225403479,1.6366270630304938,450.1622772216797,0.3078819732171331,0.1031201341468488,0.09685506025706184
12,0,1.214954462636342,0.17534508989939349,1.610735334934637,491.08612060546875,0.33183009344424425,0.09657182924852802,0.09763334700540825
13,0,1.2542785045347433,0.18300854445942705,1.5613858563665532,532.0099639892578,0.34661472523280085,0.10527039547899537,0.09714051266648491
14,0,1.199724441832816,0.18785954451071063,1.5816994707486711,572.9338073730469,0.3641258052430322,0.09962138444205539,0.09983144384704432
15,0,1.0537768582362517,0.18825494134804363,1.5651764306139053,613.8576507568359,0.3677550334225927,0.09303625443679746,0.10397353618474071
