round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.08651393265946156,2.2434398739667167,0.0,0.09240737826266718,0.06762107866289763,0.09951334105281985
1,0,2.2261884662097424,0.11094134628000045,2.0459936757964257,204.6192169189453,0.14404673611298902,0.09526212157442747,0.09351518115258481
2,0,2.123895487453419,0.11274950969125519,1.9901959721326716,409.2384338378906,0.15736392219993847,0.09001070517912635,0.09087390169470075
3,0,1.9388272097711083,0.12172045191342899,1.9699807309589106,613.8576507568359,0.1822280856152209,0.09068393131350022,0.09224933881156586
4,0,1.8325486402559104,0.12322775344296603,1.9477593868808851,818.4768676757812,0.1891530282796945,0.0916244099353359,0.08890582211386769
5,0,1.7693580521800953,0.13597665311945326,1.8188576514774053,1023.0960845947266,0.21130179689521988,0.09732788416423883,0.09930027829890105
6,0,1.708345851153354,0.14155940424047936,1.781034763979913,1227.7153015136719,0.23216499808057733,0.09502727484332363,0.09748593979753713
7,0,1.6479129994925004,0.14738563864685894,1.79975633513228,1432.3345184326172,0.24003880872810823,0.105844665774489,0.09627344143797954
8,0,1.507384702308686,0.15312127524576605,1.7200490304725455,1636.9537353515625,0.26368818250285647,0.0986520239160993,0.0970236193183424
9,0,1.5105914483049663,0.15909350113914536,1.6981469228505925,1841.5729522705078,0.2805411046530322,0.09463763158954443,0.10210176717485946
10,0,1.451601848390867,0.16479490207655775,1.673131166125337,2046.1921691894531,0.2977522089687351,0.10258589763437521,0.09404659962656299
11,0,1.379597114225116,0.16909595481082143,1.6523681934772378,2250.8113861083984,0.31732682509113674,0.09919599672187421,0.0907650426194534
12,0,1.2103882816817477,0.1758156761472777,1.5928418386019745,2455.4306030273438,0.3371682017701939,0.09746281439052544,0.0928160122811137
13,0,1.2015807017535791,0.18397192072434387,1.5648739069863944,2660.049819946289,0.3526948674739927,0.09879085717893188,0.10043003752010707
14,0,1.1994987679149383,0.18269915984506854,1.576014481794021,2864.6690368652344,0.36446941461269117,0.09541334668205603,0.08821471824045836
15,0,1.0667102960962496,0.19417309252054563,1.5383523747050292,3069.2882537841797,0.3789301741371534,0.10710295083185839,0.09648615259262512
16,0,1.0969214996872445,0.19523384340891206,1.525811828122824,3273.907470703125,0.39284827750200585,0.09951505337168451,0.09333819935304588
17,0,0.9934493929428055,0.2023563220490202,1.493416439386471,3478.5266876220703,0.41517081871766837,0.10354316711420394,0.08835498031518832
18,0,0.9531690816895103,0.21110416026423004,1.4590012962214713,3683.1459045410156,0.43237914826656115,0.10166673259249713,0.09926659993363184
19,0,0.9203690907269634,0.21593867331631963,1.4560895606309647,3887.765121459961,0.44580013701801696,0.10673416193215474,0.09528172099878723
20,0,0.8662479639750622,0.2218002613060606,1.3840972995584886,4092.3843383789062,0.4662770138329191,0.10418052753286063,0.09494324255240207
21,0,0.8645720247622816,0.22880999261358734,1.3600447860649283,4297.003555297852,0.49284311075317316,0.09878631170932635,0.09480055537826249
22,0,0.81333604558088,0.23298152210593304,1.3462440052906721,4501.622772216797,0.5032136550167527,0.09677133612823177,0.09895957517281458
23,0,0.7097695257451457,0.24079521877415022,1.3556840003391455,4706.241989135742,0.5194260197616949,0.10025689382127972,0.10270274273947594
24,0,0.6881155974032733,0.24644156178593093,1.3150619337711305,4910.8612060546875,0.5414978814113688,0.10209499073426662,0.09573181321215737
25,0,0.6059504091585586,0.2479545521781593,1.3106880557637284,5115.480422973633,0.5428002833906137,0.10548911756204818,0.09557425558181594
26,0,0.6421349062303359,0.25890488121324623,1.2776297549198983,5320.099639892578,0.5760916161923021,0.10402247616437058,0.09660055128306605
27,0,0.5752475521944603,0.26182697371767855,1.2357875400516944,5524.718856811523,0.5817121579574458,0.10698307813591107,0.09678568505967879
28,0,0.5304255323086818,0.26739468454186327,1.2076893106070976,5729.338073730469,0.5963376888126745,0.11122135162768478,0.09462501318523056
29,0,0.5151366736827813,0.27356614079886227,1.214331753414394,5933.957290649414,0.6159632177060126,0.1071029587225776,0.09763224596799666
30,0,0.5834513545069279,0.2797348273067297,1.2052732201769967,6138.576507568359,0.6371297428811336,0.10460327217523192,0.09747146686382364
31,0,0.5567931882520141,0.2870994364986134,1.1867690574577714,6343.195724487305,0.6509737074524111,0.11505466845450033,0.09526993358892875
32,0,0.44236240449578534,0.29115680089881874,1.1904761849245333,6547.81494140625,0.6671958603989384,0.10944609157488028,0.09682845072263752
33,0,0.40928790810241866,0.2974068588530181,1.1458667982955528,6752.434158325195,0.6842657057527372,0.11053977795034144,0.09741509285597573
34,0,0.4894632245364215,0.3051072654233234,1.130443780040117,6957.053375244141,0.7105684390768433,0.10721042633768317,0.09754293085544376
35,0,0.4052540128824352,0.3067363322908406,1.10220807542585,7161.672592163086,0.7158421357500832,0.10103882642515226,0.10332803469728638
36,0,0.36264522549126865,0.31659608468570505,1.109899359865271,7366.291809082031,0.7388839741019588,0.10784007439041492,0.10306420556474152
37,0,0.3997807720576588,0.32357524095477913,1.0784803487521186,7570.911026000977,0.7537297141239949,0.1153372091028484,0.10165879963749401
38,0,0.3394458360894269,0.32385968593726494,1.092553375769356,7775.530242919922,0.7664509983271731,0.11229540960703353,0.09283264987758812
39,0,0.32157329849002836,0.3349742610468851,1.018589588155932,7980.149459838867,0.7904303861970554,0.11254227461816987,0.10195012232543
40,0,0.4075943633926292,0.3428494681317644,0.9869419289982038,8184.7686767578125,0.8125535127639946,0.11627747167468697,0.09971741995661185
41,1,1.134196153074643,0.3406295719650195,1.0405695916487745,8389.387893676758,0.8129434367013405,0.11254006105195316,0.09640521814176481
42,1,1.1480943224907598,0.34664323299177086,1.01576091164912,8594.007110595703,0.8086049977232236,0.12979001599996065,0.1015346852521285
43,1,1.0249770998966645,0.3551700573533778,0.9719860430679178,8798.626327514648,0.8131311333383832,0.15220494851496683,0.10017409020678357
44,1,0.9655783494097416,0.35244532542524526,1.0141696340552997,9003.245544433594,0.7979814563140715,0.16605095183142937,0.09330356813023497
45,1,1.008488193520915,0.3650673415405856,0.929277210089138,9207.864761352539,0.8088142235730676,0.1814856886219788,0.10490211242671038
46,1,0.8936902800170864,0.3705633852842684,0.9421320009398131,9412.483978271484,0.8064583581840584,0.20397351386264964,0.10125828380609722
47,1,0.855402888247825,0.37737400063471394,0.9547299283345847,9617.10319519043,0.8084838212451567,0.22156415362603257,0.10207402703295244
48,1,0.8813967743796081,0.37818078530031946,0.9287126953606889,9821.722412109375,0.7993787855067677,0.23530320772043645,0.09986036267375442
49,1,0.8795224086919338,0.3871754092273872,0.9026077183611159,10026.34162902832,0.8008375812828945,0.26042042939827537,0.10026821700099191
50,1,0.8167348790538689,0.3962512649862997,0.9045964734239176,10230.960845947266,0.806895432124263,0.275372704876476,0.10648565795816015
51,1,0.7415384290258795,0.3985506021765692,0.8701663413848252,10435.580062866211,0.8051157744332046,0.28792305425150844,0.10261297784499455
52,1,0.7748278579135777,0.4062433257060993,0.889629723224161,10640.199279785156,0.802032130970119,0.31313974645333065,0.10355809969484811
53,1,0.6587619367404837,0.4127735031524684,0.8430691917721553,10844.818496704102,0.8047312017458841,0.32602056740150304,0.10756874031001816
54,1,0.6987320991102104,0.4151062189370003,0.8210793911017471,11049.437713623047,0.8040339694917505,0.3371969123579392,0.10408777496131115
55,1,0.6892212976576071,0.42008659171585894,0.8035924732756512,11254.056930541992,0.801666135344697,0.35657892030083277,0.10201471950204721
56,1,0.593674561246112,0.4298776591674951,0.7949477713742525,11458.676147460938,0.8034560638514744,0.37789630951754377,0.10828060413346718
57,1,0.5792253781321088,0.43335615570718505,0.7762998638298481,11663.295364379883,0.795515455655681,0.3970286361278021,0.10752437533807205
58,1,0.5400698931833958,0.43898014647147493,0.7930222485819798,11867.914581298828,0.7990447989317966,0.41034387150300233,0.10755176897962594
59,1,0.5976182514856584,0.44764817456443634,0.7670283651069476,12072.533798217773,0.8013157921470774,0.4321936784728001,0.10943505307343161
60,1,0.5346454902801396,0.45232918328672866,0.7383381929426135,12277.153015136719,0.8012420051315909,0.45246868723286554,0.10327685749572955
61,1,0.573271774336218,0.4548844035658843,0.7543947231316034,12481.772232055664,0.7959570558744237,0.4664242382838783,0.10227191653935075
62,1,0.5071809425846121,0.4628254869465818,0.7635915831985164,12686.39144897461,0.7957507992688758,0.48547997014758193,0.10724569142328773
63,1,0.43355954321124124,0.4708772970471881,0.7568075762599827,12891.010665893555,0.8003967212518889,0.5045210171834844,0.10771415270619095
64,1,0.4976157116129122,0.47410638937163035,0.7333654919928182,13095.6298828125,0.7940658059723086,0.5216305321734483,0.10662282996913414
65,1,0.4341876803741558,0.4819774434646183,0.6819305165893315,13300.249099731445,0.7948119232499341,0.5402508229483695,0.11086958419555143
66,1,0.3836704770712794,0.48547108448422294,0.6829610802292231,13504.86831665039,0.7969611974455266,0.5514334466057236,0.10801860940141869
67,1,0.37294319829707323,0.4908997961812256,0.6844030402284046,13709.487533569336,0.7949812687652378,0.5722442663050094,0.10547385347342962
68,1,0.3538080031692034,0.49997119393901013,0.6737728608999746,13914.106750488281,0.7995171673290755,0.591129279348643,0.10926713513931173
69,1,0.4045559543248566,0.5069960710206433,0.6884008013261435,14118.725967407227,0.794780859832792,0.6111630987156181,0.11504425451351968
70,1,0.3569214305787748,0.5110547460743414,0.6340566989268575,14323.345184326172,0.7981882231049614,0.6269805898680335,0.10799542525002938
71,1,0.3840548402796873,0.5201124398593936,0.6603839631297662,14527.964401245117,0.7966089825036654,0.648360942073099,0.11536739500141627
72,1,0.3369520632508136,0.5265816354899482,0.632857386209983,14732.583618164062,0.8002749200114369,0.666733964335631,0.1127360221227766
73,1,0.38443046568635975,0.5330237797184898,0.6253776334538029,14937.202835083008,0.795662278108184,0.6810898265302041,0.12231923451708138
74,1,0.27454754470571585,0.5358098117975275,0.5877801620248834,15141.822052001953,0.7934847596291871,0.7013716080167195,0.1125730677466761
75,1,0.33718158032352696,0.541823535069422,0.5788172330687971,15346.441268920898,0.7972969104677453,0.7167230755326144,0.1114506192079063
76,1,0.3585382613498219,0.5486352842753535,0.6004168295232102,15551.060485839844,0.7940392956843655,0.7371160831265231,0.11475047401517194
77,1,0.25531512624855346,0.5495462480160308,0.5685191667986924,15755.679702758789,0.7872977765800162,0.750397945946803,0.11094302152127314
78,1,0.33414587343878943,0.5610987247996171,0.5975799173270988,15960.298919677734,0.795925050632625,0.773231241420773,0.11413988234545329
79,1,0.24320438593245614,0.5625387891917694,0.5739635845156909,16164.91813659668,0.7873160511309056,0.7881877999129995,0.11211251653140292
80,1,0.31254934195841705,0.5707455766461808,0.5622096240703829,16369.537353515625,0.7892574640079372,0.8062193011441158,0.1167599647864893
81,2,0.7748802248184374,0.5729464148059323,0.5727347347552387,16574.15657043457,0.7956335004660648,0.7995597492707109,0.12364599468102105
82,2,0.7791284453655708,0.5728812686680781,0.5614426565681178,16778.775787353516,0.7862272205760873,0.8001144370447963,0.13230214838335083
