round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.09318567311593313,2.1725291129350612,0.0,0.09305510290605201,0.08544982732749966,0.1010520891142477
1,0,2.1333985273218508,0.10661757911986884,2.0582497643588358,91.24946594238281,0.14516743553395334,0.09056519885358265,0.08412010297207054
2,0,2.101857591503784,0.11691062194883362,1.9725443827180182,182.49893188476562,0.16167194136825355,0.09132129317704922,0.09773863130119809
3,0,1.954717372376144,0.12253229646885584,1.9433699002592442,273.74839782714844,0.1793794064935238,0.08964062302840246,0.09857685988464127
4,0,1.8700322583833953,0.12929148643185637,1.9065142803719497,364.99786376953125,0.19184903203798562,0.09826364659334445,0.09776178066423899
5,0,1.728897329670446,0.13734777915750088,1.8240053191853551,456.24732971191406,0.22012597795041777,0.09305007336185461,0.09886728616023027
6,0,1.6339422807986734,0.14463045284745576,1.7911325264559088,547.4967956542969,0.23738431236902294,0.10131419319738498,0.09519285297595935
7,0,1.6066550818626228,0.14505356196982414,1.774917041051479,638.7462615966797,0.25148505706059726,0.09366745027268103,0.09000817857619416
8,0,1.5901135339799781,0.15535492735409528,1.7181179070159864,729.9957275390625,0.27673969336003285,0.09636608725016739,0.09295900145208562
9,0,1.5226831649101278,0.1567210356045039,1.719078266078065,821.2451934814453,0.285269147959636,0.09642686460710286,0.08846709424677283
10,0,1.4447265403271798,0.17220783701122253,1.637853019601788,912.4946594238281,0.31519928869588143,0.10679197390534134,0.09463224843244479
11,0,1.3913825993462108,0.1728769441197304,1.6455030844587428,1003.7441253662109,0.330306256935319,0.09648225471369284,0.09184232071017928
12,0,1.1798075044844953,0.1778139069819941,1.624298304655825,1094.9935913085938,0.34831924525704155,0.09821204186866467,0.08691043382027613
13,0,1.231089182026594,0.17768337576075022,1.61503662226659,1186.2430572509766,0.36008763892272877,0.08793692447058477,0.08502556388893708
14,0,1.186711452210397,0.19085198429134453,1.5581550708945973,1277.4925231933594,0.37745529443885,0.10200967443241189,0.09309098400277174
15,0,1.097700159310736,0.20109912116495776,1.4799093155566045,1368.7419891357422,0.40161125830496613,0.10515724867144234,0.09652885651846477
16,0,1.0756942232482727,0.20895483373770582,1.4508891283967065,1459.991455078125,0.4297439178702312,0.1036162247205402,0.09350435862234605
17,0,0.9560853415955227,0.21084121317359364,1.4706603921955195,1551.2409210205078,0.4394562006736138,0.10096486729058476,0.09210257155658237
18,0,0.9238764726380371,0.2194457483691136,1.4136830437861456,1642.4903869628906,0.45539253501610927,0.10729487988442694,0.09564983020680463
19,0,0.8923186719631365,0.22251278081744355,1.3871856766777366,1733.7398529052734,0.478015267252688,0.10009448805896481,0.08942858714067789
20,0,0.7844969223184434,0.22855270263321645,1.3542939701837056,1824.9893188476562,0.49460891923391187,0.10080868542661739,0.09024050323912004
21,0,0.8623123954701398,0.2338895136433564,1.3799380474928946,1916.238784790039,0.509832297826006,0.10174915572897539,0.0900870873750878
22,0,0.6995755766827125,0.24171059776540846,1.3527063936008266,2007.4882507324219,0.5356278153125894,0.10463756864730157,0.08486640933633435
23,0,0.6838774350475161,0.24708887162315787,1.2955950492222037,2098.7377166748047,0.5480666040686397,0.1045212896856715,0.08867872111516244
24,0,0.7213560447235231,0.2530433593261082,1.315631806381936,2189.9871826171875,0.5738526658892288,0.09889304932043343,0.08638436276866246
25,0,0.7122346972565161,0.261782478754876,1.2833279212715534,2281.2366485595703,0.5885362808228171,0.10279625152869888,0.09401490391311204
26,0,0.6939863441263386,0.26732423542162015,1.2550445659947402,2372.486114501953,0.6049625049342722,0.10908441641810288,0.0879257849124855
27,0,0.6879734789284878,0.27545704483070615,1.2308104239798867,2463.735580444336,0.6286603690128194,0.10848839993178697,0.08922236554751203
28,0,0.582070625511397,0.28387060258528213,1.188889791724814,2554.9850463867188,0.6487248410174943,0.11000185768890186,0.09288510904945035
29,0,0.5334640999204149,0.28855783822363756,1.1805880425079212,2646.2345123291016,0.6718583457834454,0.1036732528888517,0.09014191599861571
30,0,0.597668050236704,0.28855973076817626,1.1892049180191506,2737.4839782714844,0.6723642215696882,0.10713394074745164,0.08618102998738894
31,0,0.5821382419686432,0.3002143985331733,1.1404405644398934,2828.733444213867,0.7011541773529092,0.11411438488865731,0.08537463335795331
32,0,0.43865820605575817,0.3067832629524792,1.0877940346029946,2919.98291015625,0.718797736760151,0.10659608166951322,0.09495597042777336
33,0,0.40618289967071713,0.3155874506692781,1.0801731454825876,3011.232376098633,0.7387306834186177,0.11154908201005344,0.09648258657916335
34,0,0.4488023708786922,0.316625125353664,1.0908344375040115,3102.4818420410156,0.7563789799964775,0.10592615191807356,0.08757024414644084
35,0,0.4814586355295723,0.3267423226517962,1.0479494940038572,3193.7313079833984,0.7752501269178026,0.11082326683643347,0.09415357420115245
36,0,0.46233721397883343,0.331966107793371,1.0361673357056294,3284.9807739257812,0.7943653756256236,0.11244575090694305,0.08908719684754633
37,0,0.4472568492078705,0.34117275736056807,1.0387341247870427,3376.230239868164,0.8126290155509588,0.1183474435375994,0.09254181299314598
38,0,0.4632560055620369,0.3430964897562818,1.036448781756697,3467.479705810547,0.8308222852990365,0.10944740982488772,0.08901977414492118
39,0,0.33126369790078913,0.35671764667876354,0.9830298424890827,3558.7291717529297,0.85618782177554,0.12093131406473605,0.09303380419601458
40,0,0.4102103537612314,0.35537281006672944,0.9612438432297558,3649.9786376953125,0.8656634277897587,0.11211541557761127,0.08833958683281826
41,1,1.1507435517000293,0.3616044721467396,0.9389346349083569,3741.2281036376953,0.8726825452479829,0.11884026733673024,0.09329060385550557
42,1,1.0895841046406831,0.36094734309632187,0.9463220046692049,3832.477569580078,0.8623580000427742,0.13089806211524582,0.08958596713094552
43,1,1.0267278355741385,0.36503974274469114,0.9696335370935223,3923.727035522461,0.8513850955674259,0.14768828154099325,0.0960458511256543
44,1,0.9912225277472443,0.3694842690172027,0.9536193066147697,4014.9765014648438,0.8333784243420611,0.17558707249489147,0.09948731021465566
45,1,0.9592521553796759,0.3706007568850596,0.9277903989930935,4106.225967407227,0.8216086264330018,0.19607821567076567,0.09411542855141145
46,1,0.9448112756720295,0.3718489750048571,0.9314966858756344,4197.475433349609,0.8085328901851093,0.21198472189364898,0.09502931293581313
47,1,0.9207835491952074,0.3727800432389636,0.9338443339544431,4288.724899291992,0.8025577312359217,0.22587238501035192,0.0899100134706169
48,1,0.8097406819066124,0.3731165698030952,0.9505176123276925,4379.974365234375,0.7849547922649421,0.23967304715896082,0.09472186998538265
49,1,0.786557210996895,0.3779862515021713,0.8957701704112452,4471.223831176758,0.7732138914550382,0.2666341011673078,0.09411076188416787
50,1,0.837237441390145,0.3785894899963134,0.9212216550412531,4562.473297119141,0.7672643915174677,0.28377075538990676,0.08473332308156584
51,1,0.7938753773034618,0.3808994861475144,0.9044894447646619,4653.722763061523,0.7496312722819741,0.30853752173060206,0.08452966442996714
52,1,0.7597114273677309,0.3837975765297042,0.9390523158442021,4744.972229003906,0.7424329244002518,0.3182451303153797,0.09071467487348138
53,1,0.6544481196618666,0.39036068668963436,0.8808689029787113,4836.221694946289,0.7326540332257305,0.3462685349436318,0.09215949189954084
54,1,0.657222109301506,0.3914623123920677,0.9095781538122414,4927.471160888672,0.7181165687789153,0.36499640739625155,0.09127396100103631
55,1,0.6983113158057421,0.39166454863587874,0.8762564137224985,5018.720626831055,0.7027503562054244,0.3790000778942085,0.0932432118080034
56,1,0.6517260108788162,0.39477963344641326,0.91127116417686,5109.9700927734375,0.6943776292690708,0.39653427898392146,0.0934269920862476
57,1,0.622800777320255,0.39835989440635783,0.8739363221264136,5201.21955871582,0.6780246479175263,0.42275130058403576,0.09430373471751162
58,1,0.632429318910142,0.3959832162540761,0.864492875396268,5292.469024658203,0.6676949440418732,0.4308572188468697,0.08939748587348541
59,1,0.5611284489554424,0.4020362903894826,0.8932853977426668,5383.718490600586,0.657380663241833,0.4574570103217976,0.09127119760481729
60,1,0.4904393685323533,0.40540057151274994,0.8379930037848823,5474.967956542969,0.6482793190986372,0.4739122221382235,0.09401017330138906
61,1,0.4723174509099142,0.4058194028961896,0.8831574728611312,5566.217422485352,0.6333434656522141,0.4946787236386759,0.08943601939767888
62,1,0.46930849081294684,0.40415451329373825,0.8469096908656727,5657.466888427734,0.615754724831231,0.4998860151663683,0.09682279988361554
63,1,0.5102546775455075,0.41193145690749317,0.8279690487951781,5748.716354370117,0.6100620942320095,0.5351617675969089,0.09057050889356084
64,1,0.4112247836408421,0.4145205767149687,0.8550662395245407,5839.9658203125,0.6041928238381805,0.5442475934004649,0.0951213129062609
65,1,0.41755575130276423,0.4196099405505655,0.8094943807779282,5931.215286254883,0.5917219975605639,0.5723255872464351,0.09478223684469758
66,1,0.44006003645683267,0.4188245057601126,0.8562742378583953,6022.464752197266,0.572313415843458,0.5879938223234439,0.09616627911343606
67,1,0.42851458727791436,0.4225980234700116,0.8369346991504076,6113.714218139648,0.5657333571775072,0.6072358911386772,0.09482482209385053
68,1,0.3737517887961517,0.42374370989221716,0.7968197044813153,6204.963684082031,0.5479565279478086,0.6265395090378535,0.09673509269098941
69,1,0.4328858571046095,0.4258403786350701,0.832238904593324,6296.213150024414,0.5428581809393951,0.634694700112897,0.09996825485291838
70,1,0.4152132222122623,0.43084050110052896,0.8179777965601119,6387.462615966797,0.5287236216280542,0.6674315526187748,0.09636632905475775
71,1,0.3523544224449658,0.42975041471330205,0.8111397210424637,6478.71208190918,0.5090974133405209,0.6809785154465768,0.09917531535280844
72,1,0.3678588414471946,0.43543915385356624,0.8070763092120293,6569.9615478515625,0.5098333947558064,0.7015328869207693,0.09495117988412292
73,1,0.32671867651946584,0.4370647052524618,0.7856125338711357,6661.211013793945,0.49377805332544766,0.7186848916408617,0.09873117079107617
74,1,0.31207057793246207,0.4408526874804746,0.7781657600872134,6752.460479736328,0.48365943890236246,0.7440586212828673,0.09484000225619425
75,1,0.317890751308594,0.44216042475038914,0.7604193697648626,6843.709945678711,0.46730013701201484,0.7551523296764584,0.10402880756269409
76,1,0.26449831097245674,0.445381498006642,0.787790921687079,6934.959411621094,0.46381278062142184,0.775076594154353,0.09725511924415134
77,1,0.3436761903355235,0.44563527624280214,0.7869962579941977,7026.208877563477,0.4433448584664515,0.7893975358064073,0.10416343445554749
78,1,0.29166655956553694,0.44659305434778657,0.7594315430878333,7117.458343505859,0.4372573420656235,0.8087744914682772,0.09374732950945913
79,1,0.2642288525639381,0.45150594232184277,0.7887783829041497,7208.707809448242,0.42277797071641776,0.8287728946342858,0.10296696161482481
80,1,0.32236928031550716,0.4523211488746311,0.7368482874971254,7299.957275390625,0.41193018082891864,0.8521939767268206,0.09283928906815386
81,2,0.8134707143504115,0.454056429976819,0.7856783992770342,7391.206741333008,0.4133407811637389,0.8518767477311567,0.09695176103556126
82,2,0.7457029915356987,0.4588018139405752,0.7796676457388393,7482.456207275391,0.4117935319719783,0.8470039961755864,0.11760791367416078
83,2,0.7185119069087396,0.46020482372138805,0.7551444420176743,7573.705673217773,0.4029694887747807,0.8367428712683348,0.14090211112104864
84,2,0.7144519431566575,0.4644369961095116,0.7631172173414884,7664.955139160156,0.4032253810150702,0.8377566615419088,0.15232894577155567
85,2,0.71998040181486,0.4674452251003948,0.7228687513185452,7756.204605102539,0.3993888634068494,0.8247053600841711,0.17824145181016407
86,2,0.6514211976110833,0.47589826163294585,0.7432775299379843,7847.454071044922,0.4013957391440889,0.8296041178854741,0.19669492786927445
87,2,0.6023570148481945,0.4726605341514342,0.7349759550218051,7938.703536987305,0.3955255096137851,0.8106956541428431,0.21176043869767447
88,2,0.5753161643128955,0.4781451550268763,0.6902525689638368,8029.9530029296875,0.38374517152198184,0.8178455240135796,0.23284476954506741
89,2,0.6172645547173428,0.4852558650919456,0.69404333211393,8121.20246887207,0.3912101052165259,0.8115623171777646,0.2529951728815462
90,2,0.5582636650804982,0.4875678964825216,0.6992424374194749,8212.451934814453,0.3768846852287201,0.8080924536557204,0.27772655056312434
91,2,0.5422287404654571,0.49230982723530103,0.7045996355014013,8303.701400756836,0.39042713287194486,0.7961753369057052,0.2903270119282531
92,2,0.5423290605540811,0.49395528560182056,0.6579532797883458,8394.950866699219,0.38417317129240963,0.7874617800878407,0.31023090542521126
93,2,0.5506204567234886,0.49864725274995747,0.6544037107794726,8486.200332641602,0.38266401927877985,0.7797880802078816,0.333489658763211
94,2,0.5322171589960338,0.4987069308466217,0.6626449149416107,8577.449798583984,0.36859539968157995,0.7743194204379925,0.35320597242029284
95,2,0.515890354876621,0.5088701532526653,0.6296185124489174,8668.699264526367,0.3823815626762812,0.7738210547298933,0.3704078423518213
96,2,0.4632312619896967,0.5110412018959153,0.6557497259469972,8759.94873046875,0.36939344100882804,0.768559711383078,0.39517045329583983
97,2,0.46138015517391506,0.5154697331050866,0.6407313135543493,8851.198196411133,0.3637079281231666,0.7649035287024869,0.4177977424896062
98,2,0.4727971948650814,0.5148504417920409,0.6441734123424555,8942.447662353516,0.3599972692959916,0.758449580551565,0.426104475528566
99,2,0.41984013640973394,0.5257144105819442,0.6406911251520723,9033.697128295898,0.36367397275666274,0.7585717643944114,0.45489749459475853
100,2,0.44903444189764263,0.5229326319427304,0.6281854423894639,9124.946594238281,0.3586495884452424,0.7439484605281382,0.46619984685481053
101,2,0.3591756547492626,0.5276029673102833,0.6206792655399977,9216.196060180664,0.3579038253304579,0.7387179197147974,0.4861871568855947
102,2,0.403252103740692,0.5268433746628162,0.6337423578181365,9307.445526123047,0.3468467725120396,0.734290126054742,0.49939322542166686
103,2,0.37150393461651277,0.5349614227825259,0.6110117079027422,9398.69499206543,0.34251775843334625,0.7304711796901205,0.5318953302241108
104,2,0.32419511652310545,0.5385072660239699,0.6205051824731707,9489.944458007812,0.34384685879000354,0.7255827809214455,0.5460921583604605
105,2,0.39074454124549296,0.5440806177262059,0.6202248752568383,9581.193923950195,0.3387138645177865,0.7270712752280863,0.5664567134327448
106,2,0.34387017762561795,0.5442825645087769,0.6185790648135895,9672.443389892578,0.3361494244669159,0.7171923836223352,0.5795058854370793
107,2,0.3564174725895717,0.5486029391713586,0.6143469670418159,9763.692855834961,0.3376652800994841,0.7058201997458059,0.6023233376687859
108,2,0.2960628061190591,0.553255847762772,0.5555503826041536,9854.942321777344,0.3340755975425407,0.7027744017505625,0.6229175439952129
109,2,0.3089235300272849,0.552619879083747,0.5587994744939457,9946.191787719727,0.32338802302304137,0.6926378654873637,0.6418337487408358
110,2,0.3156856171135515,0.5605614079276062,0.5633135849156468,10037.44125366211,0.3237933797955748,0.6965147348888203,0.6613761090984237
111,2,0.3091620348585162,0.5667078232356125,0.5504081290404284,10128.690719604492,0.33000426187687476,0.6862205480891121,0.6838986597408506
112,2,0.23947865937535512,0.5695571418556765,0.5536696187709739,10219.940185546875,0.31973622093988874,0.6859658653771435,0.7029693392499973
113,2,0.23171690927420974,0.5707947069535494,0.5526610030976831,10311.189651489258,0.3233448634904125,0.6696959237237763,0.7193433336464592
114,2,0.2560981453978314,0.5798849757042538,0.5129074037386798,10402.43911743164,0.3208485590768859,0.6740436592360518,0.7447627087998239
115,2,0.25598647646993794,0.585776089103962,0.5110169091319653,10493.688583374023,0.3188753200494828,0.673619722022578,0.7648332252398248
116,2,0.2689422720391742,0.5848285663541833,0.5256437188226953,10584.938049316406,0.31419641500921347,0.6549878214166381,0.7853014626366984
117,2,0.28900132414470264,0.5839637239196932,0.5314309795554919,10676.187515258789,0.30411491886047054,0.6492551306883219,0.7985211222102869
118,2,0.21632408201437311,0.5926289547787177,0.4969345060907623,10767.436981201172,0.30621076820337645,0.6512058991491828,0.8204701969835936
