round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.09171158244256199,2.219498280483556,0.0,0.09759491134598011,0.09553626914796315,0.0820035668337427
1,0,2.192757115111927,0.11204519631808907,2.023538104254095,91.24946594238281,0.14506903640315585,0.09754470911301974,0.09352184343809164
2,0,2.0312500681115244,0.11586833571840034,1.9795076771236448,182.49893188476562,0.1659365264244152,0.09069695013955649,0.09097153059122937
3,0,1.9851031957538399,0.12492173605429274,1.9494618839006985,273.74839782714844,0.18394573727331567,0.09580923987750599,0.09501023101205658
4,0,1.9198353558822578,0.13055721013930666,1.905919167106014,364.99786376953125,0.20994722969063997,0.0927114226252519,0.08901297810202814
5,0,1.7544545401637834,0.13893948177426343,1.8166873336642773,456.24732971191406,0.22707518969230273,0.09130929486501714,0.0984339607654704
6,0,1.7216804338106007,0.14539987552682473,1.7779649820019823,547.4967956542969,0.24951922716958427,0.09266234721164487,0.09401805219924507
7,0,1.6474106343110333,0.1511777012277613,1.7679664661235641,638.7462615966797,0.26418256599239937,0.09346796745306347,0.0958825702378211
8,0,1.4860743939560674,0.16094986821236107,1.6823568809667775,729.9957275390625,0.2895075724648049,0.09805742503745893,0.09528460713481941
9,0,1.533772020890965,0.16873977928813777,1.6705140667220255,821.2451934814453,0.31380984704074144,0.09150348030189737,0.10090601052177454
10,0,1.447530270302198,0.17449901700230738,1.608570941580164,912.4946594238281,0.3335200115672278,0.09636009082641304,0.09361694861328125
11,0,1.3058463437654069,0.1800777999927802,1.596262882021156,1003.7441253662109,0.35113195131485897,0.09020285185752716,0.09889859680595445
12,0,1.2129964740308772,0.1881455092980371,1.571445396660245,1094.9935913085938,0.3706244701524948,0.09991644617435456,0.093895611567262
13,0,1.2494362544727877,0.2036976099768267,1.4910687493150072,1186.2430572509766,0.40597890153728755,0.10191689387476517,0.1031970345184273
14,0,1.14371914294584,0.20746751580135572,1.487373683874636,1277.4925231933594,0.41614617607363863,0.10414263305014365,0.10211373828028494
15,0,1.154589198842484,0.21289389397432865,1.4393136415564323,1368.7419891357422,0.44175377397358223,0.09766392892748968,0.09926397902191403
16,0,0.9827649370608514,0.22031526104978957,1.422592209348451,1459.991455078125,0.4588917168533411,0.10634618576769109,0.0957078805283365
17,0,0.9179812268500818,0.22576897083805458,1.3643582366157614,1551.2409210205078,0.47955784406096374,0.1037687679036598,0.09398030054954025
18,0,0.8950242185139332,0.2343146551853593,1.3656132407322652,1642.4903869628906,0.5021021790756133,0.1002591388525958,0.10058264762786889
19,0,0.8432310073552709,0.24400873237594942,1.3034375025869318,1733.7398529052734,0.5284240330803972,0.10373574123653048,0.09986642281092052
20,0,0.8193247038762256,0.24978675426790717,1.2699116376674922,1824.9893188476562,0.5463394731124573,0.10400373342553179,0.0990170562657323
21,0,0.847350033811578,0.252020703284131,1.2670946430352,1916.238784790039,0.5604013570057159,0.10014180390752046,0.09551894893915654
22,0,0.7034931520183823,0.2653544130064743,1.2187192297574092,2007.4882507324219,0.5889795708250185,0.10547590322422562,0.10160776497017861
23,0,0.7466572494190706,0.2699761897394953,1.219242344863466,2098.7377166748047,0.6036536529919114,0.10531478841287047,0.10096012781370405
24,0,0.6389187590071006,0.27638122728722736,1.1780434524210295,2189.9871826171875,0.6255998621380681,0.10477908961234678,0.09876473011126718
25,0,0.7110174935570173,0.2824505728402839,1.2064750543996008,2281.2366485595703,0.6423614802043481,0.10548556242741515,0.09950467588908853
26,0,0.6032869384202906,0.2954996252111549,1.1720589370761485,2372.486114501953,0.6774826443318955,0.10431376808020479,0.10470246322136444
