round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.08641044418612635,2.2322491017239163,0.0,0.09172228736206384,0.08433825871311687,0.08317078648319837
1,0,2.2740521255249155,0.1072813310843886,2.0798337227893087,40.92384338378906,0.13472243059980105,0.09491005511648698,0.0922115075368778
2,0,2.038004912889944,0.11352314248560706,2.0057439686358864,81.84768676757812,0.15522536652903363,0.09183248368796564,0.09351157723982187
3,0,1.9923419469870325,0.12080099049524122,1.9712679375846065,122.77153015136719,0.17443517778603512,0.09641930135007111,0.09154849234961743
4,0,1.8801275218750784,0.12394403232284139,1.933573043447029,163.69537353515625,0.18620646330900936,0.09726585243956443,0.08835978121995033
5,0,1.7295185105395996,0.1323336978198139,1.8919334611243648,204.6192169189453,0.21079947269651356,0.09238443429605186,0.09381718646687631
6,0,1.76932270305371,0.13236690173488794,1.8932378240713932,245.54306030273438,0.21820430022356083,0.09070842533441145,0.08818797964669156
7,0,1.5441251416006945,0.14637860942300718,1.799632611717609,286.46690368652344,0.23765576407153252,0.09717545299022866,0.10430461120726038
8,0,1.4730601107550787,0.14796592345940093,1.7727070915630896,327.3907470703125,0.2574174764260503,0.09331370981421844,0.09316658413793412
9,0,1.485936941472904,0.1530836801148768,1.7614849691872398,368.31459045410156,0.2681752943961396,0.09534843533495727,0.0957273106135336
10,0,1.3773030940935211,0.1580326526705391,1.7179103228972992,409.2384338378906,0.29104341973306624,0.0891516365362756,0.09390290174227536
11,0,1.2486806779931339,0.165329032447786,1.6486196500912527,450.1622772216797,0.29857972510153896,0.09857727142253109,0.09883010081928792
12,0,1.2938421035343166,0.1723179393008619,1.6502420289897424,491.08612060546875,0.3205535466074742,0.10474554485294231,0.09165472644216921
13,0,1.159794739110684,0.17920324325019013,1.6165480492653281,532.0099639892578,0.3331092215720804,0.10663733892611883,0.09786316925237118
