round,task_id,train_loss,global_test_acc,global_test_loss,comm_cost_mb,task_0_acc,task_1_acc,task_2_acc
0,0,,0.08287757035496536,2.315063513131002,0.0,0.08587277790788275,0.07976140471160452,0.08299852844540885
1,0,2.2092476948046107,0.1057408808890395,2.0780920928825095,409.2384338378906,0.14482289936716802,0.08368262566339642,0.08871711763655409
2,0,2.0288218957799735,0.10731925904758226,2.0466485017097886,818.4768676757812,0.1523142608605798,0.08332954952312646,0.08631396675904048
3,0,1.9486956324067366,0.11781704598838533,1.950913338739506,1227.7153015136719,0.17240626176504167,0.09561947086085151,0.08542540533926281
4,0,1.8402470552247385,0.12304346234112469,1.9602460893184932,1636.9537353515625,0.1814647236805527,0.08960216344446187,0.0980634998983595
5,0,1.7666134017703776,0.11788086038784966,1.9827892856925629,2046.1921691894531,0.18986157779171237,0.08082717270654056,0.08295383066529607
6,0,1.6402953850193207,0.12921005366165833,1.8815964697765386,2455.4306030273438,0.21656739683967324,0.08380390569943871,0.08725885844586306
7,0,1.6553758938239422,0.13275996301201742,1.8929396544386885,2864.6690368652344,0.21757223847539636,0.09570291892994796,0.08500473163070796
8,0,1.5100378310567852,0.1386784849279926,1.804793563807121,3273.907470703125,0.23779033432367316,0.08849323035659395,0.08975189010371072
9,0,1.424207573874679,0.14454049084964704,1.7905038877424033,3683.1459045410156,0.2543898864119612,0.09459537236316586,0.08463621377381408
10,0,1.4560439066520168,0.14794983765354683,1.764822040781072,4092.3843383789062,0.26269292475828554,0.0915170636568326,0.0896395245455223
11,0,1.3551644498115691,0.15348995419569386,1.720866112572418,4501.622772216797,0.2836057439354545,0.09176820605093947,0.08509591260068763
12,0,1.2454806167101002,0.15493762390983148,1.7439529209142866,4910.8612060546875,0.29103930292196384,0.08630277006388878,0.08747079874364176
13,0,1.2069223473777337,0.16068491770443546,1.722446591635066,5320.099639892578,0.30361828155851767,0.08780380684532457,0.09063266470946413
14,0,1.108095751363711,0.16423709441032075,1.656757831703841,5729.338073730469,0.3183408925671163,0.08592425189900212,0.08844613876484386
15,0,1.1047388275133525,0.17283298812304246,1.6587151925359271,6138.576507568359,0.33316411605850976,0.09127891257559134,0.0940559357350262
16,0,0.9700047517433219,0.17594421191993612,1.6226658186566387,6547.81494140625,0.34398327070251855,0.09264877611365879,0.09120058894363094
17,0,0.9871301209405279,0.17833676276655766,1.6178200998123493,6957.053375244141,0.36112325240598614,0.09130227452646204,0.08258476136722485
18,0,0.9611831119942184,0.18456891929067107,1.5781452263102231,7366.291809082031,0.37568637292744317,0.09209759756204773,0.08592278738252232
19,0,0.9482431654361525,0.19006058338686857,1.5495921059009836,7775.530242919922,0.38860760932382865,0.09134720537996655,0.09022693545681043
20,0,0.7747664759599733,0.1944854765394838,1.511363386975474,8184.7686767578125,0.4085930366281139,0.08972961136513408,0.08513378162520341
21,0,0.8616507213023981,0.1990052481919222,1.5221889929174486,8594.007110595703,0.4146210865325651,0.0915512858060509,0.09084337223715054
22,0,0.7707583718016435,0.20189579558367896,1.4633696657212663,9003.245544433594,0.4258550871277835,0.09164033121752133,0.08819196840573193
23,0,0.6784612836249282,0.2064638237625108,1.4942911536524721,9412.483978271484,0.4365056839373665,0.0954964366471041,0.08738935070306172
24,0,0.6986919712680982,0.2146170731988759,1.423565973803033,9821.722412109375,0.4574058975573879,0.09642864620057505,0.09001667583866482
25,0,0.6447628524327408,0.21749839491718936,1.4332418573811416,10230.960845947266,0.4666625308376948,0.09433813695718934,0.09149451695668383
26,0,0.6362006500591924,0.22216601077902767,1.4247475302635948,10640.199279785156,0.49241896561777404,0.08791098157302261,0.08616808514628634
27,0,0.6393290610096524,0.22712918333482915,1.3732063560919618,11049.437713623047,0.500813115862669,0.09912558041413826,0.0814488537276803
28,0,0.5705575860782531,0.23214073019703427,1.378468206652123,11458.676147460938,0.5178928540339142,0.09438849689419666,0.08414083966299195
29,0,0.5000387442842735,0.23806066744240748,1.31851071748258,11867.914581298828,0.5273133903951778,0.09566473944900937,0.09120387248303534
30,0,0.5783008830972918,0.23843313273818859,1.3132559974183198,12277.153015136719,0.5340470326683224,0.09543079675848261,0.08582156878776066
31,0,0.5336919591869488,0.2452778665734053,1.3299136753435135,12686.39144897461,0.5558925168251114,0.09021944067586214,0.0897216422192423
32,0,0.44143241698315616,0.24778774474926937,1.3211206741951396,13095.6298828125,0.5616563569062746,0.09405955433137336,0.0876473230101602
33,0,0.4717512036279362,0.25490828005565896,1.281077805292021,13504.86831665039,0.584397577568531,0.0925716004192517,0.08775566217919414
34,0,0.45498663374925563,0.2549306412708512,1.258544450378194,13914.106750488281,0.5918333882046676,0.09287783270922927,0.0800807028986568
35,0,0.5065024538582821,0.2645513516927959,1.2476152936153029,14323.345184326172,0.6095234184492718,0.09717065986291869,0.08695997676619721
36,0,0.3771275679984773,0.2674767251082431,1.2151332845653136,14732.583618164062,0.6199834204823087,0.09574536211179253,0.08670139273062809
